"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"31","UP","District Etawah (31), Uttar Pradesh (09)","1338871","720749","618122","21.59","1030789","308082","313470","23.41","214222","6","858","894","16","0","766407","475991","290416","69.57","79.92","57.38","766407","15189","167879","191208","182517","163037","46519","156367","367369","708156","106979","368609","298612","69997","970262","1.Chamar etc.","190517","2.Dhanuk","39088","3.Kori","25678","1.Hindus","1233025","2.Muslims","95926","3.Jains","4176","1.Bhotia","7","2.Generic Tribes etc.","4","3.Tharu","4","1.Etawah (MB)","210453","2.Bharthana (MB)","38779","3.Jaswantnagar (MB)","25333","686","685","685","524","289","186","597","304","50","3","104","11","6","281","52","489","143","59.6","13.1","27.3"
"32","UP","District Auraiya * (32), Uttar Pradesh (09)","1179993","635762","544231","14.7","1011026","168967","326788","27.69","193269","6","856","894","68","0.01","680440","418605","261835","70.5","80.14","59.13","680440","10306","152325","164161","167635","145814","40118","142163","325391","622006","90433","388260","285149","103111","791733","1.Chamar etc.","210649","2.Dhanuk","38687","3.Kori","22478","1.Hindus","1089991","2.Muslims","83719","3.Buddhists","2820","1.Generic Tribes etc.","41","2.Tharu","21","3.Bhotia","6","1.Auraiya (MB)","64740","2.Bidhuna (NP)","24789","3.Babarpur Ajitmal (NP)","24549","776","764","764","406","312","179","602","269","63","8","126","14","5","206","70","466","433","44.1","20.3","35.6"
"33","UP","District Kanpur Dehat (33), Uttar Pradesh (09)","1563336","844339","718997","21.55","1455569","107767","388419","24.85","259937","6","852","892","382","0.02","852350","531763","320587","66.44","76.39","54.64","852350","40379","191474","204604","204088","175786","35974","187308","426094","803574","146360","513211","377230","135981","1050125",NA,"234591",NA,"44780",NA,"37732",NA,"1410225",NA,"145525",NA,"3123","1.Tharu","267","2.Generic Tribes etc.","111","3.Raji","4","(NP)","20433",NA,"20107",NA,"17379","971","965","965","526","261","157","825","240","114","11","431","18","53","330","69","547","693","32.9","30.3","36.8"
"34","UP","District Kanpur Nagar (34), Uttar Pradesh (09)","4167999","2247216","1920783","27.17","1370488","2797511","685809","16.45","714380","6","855","868","2051","0.05","2659833","1549505","1110328","74.37","80.25","67.46","2659833","126997","427139","523812","513054","722936","344813","392312","1015726","2419625","340336","1247833","1040278","207555","2920166","1.Chamar etc.","304424","2.Kori","95008","3.Pasi etc.","89895","1.Hindus","3448024","2.Muslims","653881","3.Sikhs","37271","1.Tharu","1248","2.Generic Tribes etc.","433","3.Buksa","237","1.Kanpur (M Corp.)","2551337","2.Kanpur (CB)","100796","3.Ghatampur (MB)","35638","909","897","897","633","373","229","783","270","85","13","419","30","87","383","56","685","427","65","19.5","15.5"
"35","UP","District Jalaun","1454452","786641","667811","27.17","1113926","340526","393307","27.04","230664","6","849","889","140","0.01","782033","509536","272497","64.52","77.39","49.21","782033","25732","166869","198625","168398","170971","51376","157483","384698","787702","124569","522881","356090","166791","931571","1.Chamar etc.","240753","2.Kori","61470","3.Dhobi","30203","1.Hindus","1299829","2.Muslims","146317","3.Buddhists","5452","1.Tharu","119","2.Generic Tribes etc.","11","3.Buksa","10","1.Orai (MB)","139318","2.Konch (MB)","50844","3.Jalaun (MB)","50057","937","916","916","618","436","188","822","259","77","10","317","22","52","475","139","514","573","52.5","44.9","2.6"
"36","UP","District Jhansi (36), Uttar Pradesh (09)","1744931","932818","812113","23.23","1033171","711760","489763","28.07","289863","6","871","885","1070","0.06","958769","617507","341262","65.47","78.76","50.16","958769","35153","199330","237254","202763","203745","80467","187108","438923","984999","133901","646007","466903","179104","1098924","1.Chamar etc.","271048","2.Kori","88814","3.Dhobi","40946","1.Hindus","1592741","2.Muslims","129785","3.Jains","7620","1.Generic Tribes etc.","983","2.Buksa","57","3.Bhotia","14","1.Jhansi (MB)","383644","2.Mauranipur (MB)","50882","3.Babina (CB)","29292","764","750","750","518","354","101","657","203","40","4","285","15","41","381","146","435","410","68","31.2","0.8"
"37","UP","District Lalitpur (37), Uttar Pradesh (09)","977734","519413","458321","29.98","835790","141944","243788","24.93","166012","6","882","930","2","0","384491","265227","119264","49.46","63.81","32.97","384491","10069","124307","112900","73177","46384","17649","137620","267019","506848","66247","422365","289137","133228","555369","1.Chamar etc.","138167","2.Saharya","44587","3.Dhobi","20857","1.Hindus","926441","2.Muslims","28796","3.Jains","19797","1.Generic Tribes etc.","1","2.Tharu","1","3.All Scheduled Tribes","-","1.Lalitpur (MB)","111892","2.Talbehat (NP)","12665","3.Pali (NP)","8719","697","669","669","352","237","39","569","155","14","-","164","13","19","247","201","300","420","69.5","29.9","0.6"
"38","UP","District Hamirpur (38), Uttar Pradesh (09)","1043724","563801","479923","17.85","869916","173808","237902","22.79","175948","6","851","903","166","0.02","490606","333921","156685","57.38","71.87","40.14","490606","14176","127621","132703","109254","81039","25732","123497","285688","546346","88193","408700","270959","137741","635024","1.Chamar etc.","133601","2.Kori","44258","3.Basor","26251","1.Hindus","959438","2.Muslims","83064","3.Sikhs","453","1.Bhotia","136","2.Generic Tribes etc.","22","3.Tharu","8","1.Rath (MB)","55950","2.Maudaha (MB)","34730","3.Hamirpur (MB)","32046","521","512","512","345","206","99","464","189","24","1","264","17","65","245","120","353","230","41.2","58.1","0.6"
"39","UP","District Mahoba * (39), Uttar Pradesh (09)","708447","379691","328756","21.8","553552","154895","182614","25.78","118970","6","866","901","65","0.01","305662","209207","96455","53.28","67.74","36.41","305662","9387","88463","85608","62340","44785","15048","90536","189194","370284","58433","299772","204026","95746","408675","1.Chamar etc.","116164","2.Kori","24117","3.Basor","20011","1.Hindus","659538","2.Muslims","47335","3.Sikhs","596","1.Bhotia","65","2.All Scheduled Tribes","37","3.Bhotia","37","1.Mahoba (MB)","78782","2.Charkhari (MB)","23940","3.Kabrai (NP)","21260","421","403","403","172","148","14","358","99","11","-","131","8","24","134","54","197","253","48.7","50.9","0.4"
"40","UP","District Banda (40), Uttar Pradesh (09)","1537334","826544","710790","18.49","1293316","244018","320226","20.83","249911","6","860","916","54","0","670986","462956","208030","54.38","69.28","36.78","670986","21620","196964","177757","128951","106364","39166","202221","425496","788637","120980","619361","412443","206918","917973","1.Chamar etc.","213002","2.Kori","52162","3.Dhobi","19783","1.Hindus","1408201","2.Muslims","126203","3.Jains","884","1.Buksa","22","2.Jaunsari","20","3.Generic Tribes etc.","12","1.Banda (MB)","134839","2.Atarra (MB)","42384","3.Baberu (NP)","14499","682","675","675","438","238","133","590","246","35","4","191","14","33","243","112","374","390","22.1","77.1","0.8"
