"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"23","Maharashtra","District Mumbai (23), Maharashtra (27)","3338031","1878246","1459785","4.79","-","3338031","183469","5.5","677163","5","777","921","20666","0.62","2590613","1535176","1055437","86.4","90.23","81.38","2590613","58562","399471","600035","415610","811413","305520","236067","549811","2290723","261430","1311739","1250710","61029","2026292","1.Bhambi etc.","65987","2.Mahar etc.","31611","3.Meghval etc.","25115","1.Hindus","2119750","2.Muslims","734484","3.Buddhists","161417","1.Koli Mahadev etc.","11103","2.Gond Rajgond etc.","1865","3.Pardhi etc.","1630","1.Greater Mumbai (M Corp.) (Par3t,)338,031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","5.7","2.1"
"24","Maharashtra","District Raigarh (24), Maharashtra (27)","2207929","1117628","1090301","20.89","1673094","534835","53667","2.43","478933","5","976","938","269124","12.19","1458324","822913","635411","77.03","86.15","67.75","1458324","25719","390552","398377","249510","307692","86468","225276","481701","1321120","179832","913995","664689","249306","1293934","1.Mahar etc.","21332","2.Bhambi etc.","15999","3.Mang etc.","5048","1.Hindus","1916707","2.Muslims","170003","3.Buddhists","93251","1.Kathodi etc.","103244","2.Koli Mahadev etc.","82502","3.Thakur etc.","75008","1.Panvel (M Cl)","104058","2.Navi Mumbai (Panvel, Raigarh) (C8T1),855",NA,"3.Khopoli (M Cl)","58664","1859","1858","1856","1848","1814","21","1723","713","275","5","562","46","218","1170","1374","1331","488","70.1","26.1","3.7"
"25","Maharashtra","District Pune (25), Maharashtra (27)","7232555","3769128","3463427","30.58","3031718","4200837","761857","10.53","1517041","5","919","902","261722","3.62","5039290","2879761","2159529","80.45","88.34","71.89","5039290","85293","999712","1234236","737247","1431502","551221","685022","1491352","4466901","589280","2954482","2645429","309053","4278073","1.Mahar etc.","328866","2.Mang etc.","262642","3.Bhambi etc.","98294","1.Hindus","6197349","2.Muslims","452397","3.Buddhists","321948","1.Koli Mahadev etc.","156500","2.Thakur etc.","58774","3.Bhil etc.","14772","1.Pune (M Corp.)","2538473","2.Pimpri Chinchwad (M Corp.)","1012472","3.Pune (CB)","79965","1844","1844","1822","1815","414","166","1809","1068","604","18","755","88","59","1004","1424","1627","197","79","15.8","5.1"
"26","Maharashtra","District Ahmadnagar (26), Maharashtra (27)","4040642","2083053","1957589","21.2","3236945","803697","484685","12","776787","5","940","884","303255","7.51","2598597","1517029","1081568","75.3","85.7","64.35","2598597","55219","726356","718363","355240","593593","149809","414960","939312","2280315","406055","1857046","1611061","245985","2183596","1.Mahar etc.","280711","2.Mang etc.","126151","3.Bhambi etc.","62709","1.Hindus","3664259","2.Muslims","264145","3.Jains","38561","1.Bhil etc.","123493","2.Koli Mahadev etc.","113329","3.Thakur etc.","56474","1.Ahmadnagar (M Cl)","307615","2.Shrirampur (M Cl)","81255","3.Sangamner (M Cl)","61958","1578","1578","1578","1578","51","51","1575","899","707","26","852","142","131","1232","1261","1360","218","50.6","27.1","22.3"
"27","Maharashtra","District Bid (27), Maharashtra (27)","2161250","1116356","1044894","18.54","1774180","387070","281240","13.01","414973","5","936","893","24193","1.12","1241434","758028","483406","67.99","80.7","54.52","1241434","34496","403026","323189","151017","259282","70423","230310","561900","1118331","250709","957584","830658","126926","1203666","1.Mahar etc.","160215","2.Mang etc.","84100","3.Bhambi etc.","24485","1.Hindus","1827298","2.Muslims","256582","3.Buddhists","65122","1.Koli Mahadev etc.","8480","2.Bhil etc.","6138","3.Pardhi etc.","3449","1.Bid (M Cl)","138196","2.Parli (M Cl)","88537","3.Ambejogai (M Cl)","69478","1354","1353","1353","1354","-","-","1344","670","344","10","318","56","74","342","1075","1170","172","46.3","44.1","9.6"
"28","Maharashtra","District Latur (28), Maharashtra (27)","2080285","1075257","1005028","23.95","1590024","490261","404251","19.43","381600","5","935","917","47836","2.3","1254534","750455","504079","71.54","82.94","59.4","1254534","33202","350523","326969","180947","292029","70863","225429","527753","1094509","232594","840518","712849","127669","1239767","1.Mahar etc.","189211","2.Mang etc.","161126","3.Bhambi etc.","22638","1.Hindus","1700679","2.Muslims","292996","3.Buddhists","74351","1.Koli Mahadev etc.","39712","2.Gond Rajgond etc.","1992","3.Kathodi etc.","1639","1.Latur (M Cl)","299985","2.Udgir (M Cl)","91933","3.Ahmadpur (M Cl)","35805","921","921","921","919","9","8","917","640","360","13","409","19","11","501","773","768","153","68.1","28.4","3.5"
"29","Maharashtra","District Osmanabad (29), Maharashtra (27)","1486586","769368","717218","15.35","1253330","233256","245790","16.53","295750","5","932","893","27857","1.87","872022","523930","348092","69.02","80.42","56.89","872022","24288","232199","248126","128486","192685","46238","154917","362971","779086","189612","653522","555202","98320","833064","1.Mahar etc.","129164","2.Mang etc.","68536","3.Bhambi etc.","24313","1.Hindus","1297858","2.Muslims","151181","3.Buddhists","28356","1.Koli Mahadev etc.","14874","2.Pardhi etc.","9959","3.Thakur etc.","1198","1.Osmanabad (M Cl)","80625","2.Tuljapur (M Cl)","31706","3.Umarga (M Cl)","30178","729","729","729","727","57","69","726","492","255","5","400","37","176","577","575","605","124","60.6","32.6","6.7"
"30","Maharashtra","District Solapur (30), Maharashtra (27)","3849543","1989623","1859920","19.32","2624259","1225284","578123","15.02","735092","5","935","894","68989","1.79","2336825","1384746","952079","71.25","81.99","59.84","2336825","55333","655398","711633","332698","466479","115283","393537","907814","2175406","372786","1743041","1485967","257074","2106502","1.Mahar etc.","266020","2.Mang etc.","136195","3.Bhambi etc.","101449","1.Hindus","3386955","2.Muslims","377579","3.Buddhists","38497","1.Koli Mahadev etc.","48859","2.Pardhi etc.","9519","3.Thakur etc.","5875","1.Solapur (M Corp.)","872478","2.Barshi (M Cl)","104785","3.Pandharpur (M Cl)","91379","1138","1136","1136","1138","-","-","1131","922","685","12","715","82","233","805","991","1126","12","54.1","33.8","11.9"
"31","Maharashtra","District Satara (31), Maharashtra (27)","2808994","1408326","1400668","14.1","2410873","398121","246110","8.76","570606","5","995","877","21896","0.78","1908947","1069029","839918","78.22","88.2","68.38","1908947","31180","444765","548233","290898","479369","114502","262294","594842","1632447","319411","1303658","1044989","258669","1505336","1.Mahar etc.","97957","2.Mang etc.","93602","3.Bhambi etc.","29267","1.Hindus","2533359","2.Buddhists","128570","3.Muslims","125661","1.Koli Mahadev etc.","13864","2.Kathodi etc.","2448","3.Thakur etc.","1619","1.Satara (M Cl)","108048","2.Karad (M Cl)","56161","3.Phaltan (M Cl)","50800","1716","1716","1699","1701","21","13","1680","912","506","18","646","89","113","1103","1325","1458","243","65.3","29.8","4.8"
"32","Maharashtra","District Ratnagiri (32), Maharashtra (27)","1696777","794498","902279","9.87","1504568","192209","24515","1.44","377366","4","1136","952","20102","1.18","1095833","578330","517503","75.05","85.89","65.77","1095833","16675","327323","367654","164363","178857","40950","164802","360351","968645","202979","763387","557613","205774","933390","1.Bhambi etc.","13992","2.Mahar etc.","6041","3.Basor etc.","1313","1.Hindus","1391137","2.Muslims","175672","3.Buddhists","120855","1.Koli Mahadev etc.","10920","2.Kathodi etc.","6034","3.Kokna etc.","437","1.Ratnagiri (M Cl)","70383","2.Chiplun (M Cl)","46229","3.Khed (M Cl)","13813","1539","1538","1533","1539","1311","50","1484","1043","321","6","810","67","382","991","1391","1401","123","36.3","61.5","2.2"
"33","Maharashtra","District Sindhudurg (33), Maharashtra (27)","868825","417890","450935","3.55","786506","82319","38536","4.44","192666","5","1079","944","4952","0.57","612919","328199","284720","80.3","90.26","71.23","612919","7988","150313","187388","108179","131412","27638","72939","165738","515542","114606","404985","233827","171158","463840","1.Mahar etc.","26185","2.Bhambi etc.","10294","3.Generic Castes etc.","994","1.Hindus","802498","2.Buddhists","24320","3.Muslims","23668","1.Thakur etc.","2112","2.Koli Mahadev etc.","575","3.Gamit etc.","530","1.Sawantwadi (M Cl)","22901","2.Malwan (M Cl)","18680","3.Kankavli (CT)","14625","743","743","743","735","149","-","722","556","212","4","593","37","242","578","658","597","140","33.2","64.3","2.5"
"34","Maharashtra","District Kolhapur (34), Maharashtra (27)","3523162","1807470","1715692","17.59","2472809","1050353","449641","12.76","712349","5","949","838","21387","0.61","2364307","1367021","997286","76.93","87.47","66.02","2364307","43555","537745","646010","333618","634498","168879","308853","727485","2151694","335130","1652970","1394882","258088","1870192","1.Mahar etc.","274292","2.Mang etc.","85958","3.Bhambi etc.","54818","1.Hindus","3077263","2.Muslims","236875","3.Jains","147285","1.Koli Mahadev etc.","16594","2.Pardhi etc.","1017","3.Koli Dhor etc.","840","1.Kolhapur (M Corp.)","493167","2.Ichalkaranji (M Cl)","257610","3.Jaysingpur (M Cl)","43067","1196","1194","1190","1190","-","-","1185","837","523","18","638","86","143","806","996","921","275","64.2","34.3","1.4"
"35","Maharashtra","District Sangli (35), Maharashtra (27)","2583524","1320088","1263436","17.59","1950306","633218","313474","12.13","506593","5","957","851","17855","0.69","1717836","979509","738327","76.62","86.26","66.73","1717836","36226","395814","501154","236743","433642","114255","239370","551250","1512955","279949","1218655","952241","266414","1364869","1.Mahar etc.","135217","2.Mang etc.","94827","3.Bhambi etc.","51498","1.Hindus","2243478","2.Muslims","203524","3.Jains","85160","1.Koli Mahadev etc.","14688","2.Pardhi etc.","1125","3.Koli Dhor etc.","607","1.Sangli-Miraj Kupwad (M Corp.)","436781","2.Uran Islampur (M Cl)","58330","3.Vita (M Cl)","41804","721","721","719","721","66","70","719","569","440","19","567","71","260","635","674","674","47","62.7","31.3","6"
