"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"17","Orrisa","District Khordha","1877395","986886","890509","24.79","1071689","805706","254251","13.54","374338","5","902","925","97186","5.18","1310867","762288","548579","79.59","87.9","70.36","1310867","17780","296834","337969","197922","290926","169403","155718","392126","1174599","154952","575063","480247","94816","1302332","1.Dewar","62037","2.Bauri","56367","3.Dhoba etc.","27059","1.Hindus","1798214","2.Muslims","67040","3.Christians","8821","1.Saora etc.","27871","2.Shabar","27684","3.Santal","10072","1.Bhubaneswar (M Corp.)","648032","2.Jatani (M)","53251","3.Khordha (M)","39054","1358","1358","1357","1233","960","91","957","490","261","28","188","45","163","499","352","844","1132","47.5","11.2","41.2"
"18","Orrisa","District Puri (18), Orissa (21)","1502682","763389","739293","14.8","1298654","204028","273917","18.23","287463","5","968","930","4482","0.3","1024523","586378","438145","77.96","88.08","67.57","1024523","16211","302914","306686","173065","167251","58355","126508","321644","906393","148137","450540","373481","77059","1052142","1.Bauri","85456","2.Bhoi","49865","3.Dewar","41542","1.Hindus","1459872","2.Muslims","38318","3.Christians","2764","1.Kondadora","924","2.Shabar","924","3.Saora etc.","436","1.Puri (M)","157837","2.Nimapada (NAC)","16915","3.Konark (NAC)","15013","1591","1591","1589","1511","1000","198","1148","593","296","22","238","47","201","534","371","781","1398","27.5","12.8","59.7"
"19","Orrisa","District Ganjam (19), Orissa (21)","3160635","1581986","1578649","16.01","2604276","556359","586798","18.57","644919","5","998","939","90919","2.88","1631722","1005585","626137","60.77","75.22","46.44","1631722","55649","515568","522328","191227","269998","76807","314793","771398","1795114","279330","1305932","819726","486206","1854703","1.Bauri","122475","2.Dhoba etc.","120170","3.Dewar","82234","1.Hindus","3132628","2.Christians","14818","3.Muslims","10910","1.Khond etc.","44850","2.Shabar","23150","3.Saora etc.","13068","1.Brahmapur (M)","307792","2.Hinjilicut (NAC)","21347","3.Asika (NAC)","20739","2812","2801","2738","2177","1552","423","2129","733","404","13","478","87","397","922","933","1163","2103","51","10.6","38.3"
"20","Orrisa","District Gajapati","518837","255423","263414","14.02","465949","52888","38928","7.5","111405","5","1031","964","263476","50.78","175850","113924","61926","41.26","54.71","28.42","175850","7626","57387","54959","21643","27286","6935","61359","135799","286870","34809","275534","179992","95542","243303","1.Pan Pano","12501","2.Dhoba etc.","5453","3.Mala etc.","3693","1.Hindus","341308","2.Christians","173663","3.Buddhists","1972","1.Shabar","133953","2.Saora etc.","84856","3.Khond etc.","39164","1.Parlakhemundi (M)","43097","2.Kashinagara (NAC)","9791",NA,NA,"1512","1512","1423","739","577","107","895","126","59","7","118","22","108","174","259","419","926","26.9","15.9","57.2"
"21","Orrisa","District Kandhamal (21), Orissa (21)","648201","322799","325402","18.6","604107","44094","109506","16.89","145676","4","1008","970","336809","51.96","279705","183733","95972","52.68","69.79","35.86","279705","5556","103469","82864","40427","37775","9581","79640","170728","355500","42333","306209","176128","130081","341992","1.Pan Pano","85331","2.Ghasi etc.","4914","3.Haddi etc.","4334","1.Hindus","527757","2.Christians","117950","3.Muslims","2253","1.Khond etc.","314355","2.Gond etc.","10082","3.Kotia","3535","1.Phulabani (NAC)","33890","2.G. Udayagiri (NAC)","10204",NA,NA,"2379","2377","2262","638","561","33","1427","248","118","5","164","41","130","515","381","432","1825","21.4","20.1","58.5"
"22","Orrisa","District Baudh","373372","188155","185217","17.45","355347","18025","81710","21.88","83245","4","984","965","46557","12.47","180321","119757","60564","57.73","76.23","39.02","180321","4872","77074","55094","20616","17922","4743","42751","84780","215518","30323","170761","105794","64967","202611","1.Ganda","23576","2.Pan Pano","17795","3.Dewar","16475","1.Hindus","372070","2.Muslims","747","3.Religion not stated","294","1.Khond etc.","35587","2.Gond etc.","3331","3.Saora etc.","2468","1.Baudhgarh (NAC)","18025",NA,NA,NA,NA,"1115","1113","1106","522","434","68","553","121","55","2","65","13","52","123","190","280","1019","10.1","8.2","81.7"
"23","Orrisa","District Sonapur","541835","275601","266234","13.39","501767","40068","128000","23.62","115533","5","966","967","52978","9.78","291931","186549","105382","62.84","78.94","46.17","291931","10086","101666","92739","38938","39324","9162","52316","127120","312878","49521","236980","148695","88285","304855","1.Ganda","72830","2.Dewar","25897","3.Dhoba etc.","8391","1.Hindus","538472","2.Muslims","1633","3.Christians","1396","1.Saora etc.","15025","2.Gond etc.","10502","3.Khond etc.","7690","1.Sonapur (M)","17540","2.Binika (NAC)","14539","3.Tarbha (NAC)","7989","829","824","823","613","514","68","654","212","100","8","92","20","75","162","142","296","762","19.3","20.4","60.3"
"24","Orrisa","District Balangir (24), Orissa (21)","1337194","673985","663209","8.52","1182871","154323","226300","16.92","303385","4","984","967","275822","20.63","638048","413224","224824","55.7","71.67","39.51","638048","24042","196334","202083","80273","107242","28036","131174","301583","776713","127724","559750","351689","208061","777444","1.Ganda","149404","2.Dewar","22763","3.Dhoba etc.","12395","1.Hindus","1312924","2.Christians","13801","3.Muslims","6138","1.Gond etc.","83711","2.Khond etc.","80670","3.Saora etc.","38760","1.Balangir (M)","85261","2.Titlagarh (NAC)","27904","3.Kantabanji (NAC)","20095","1764","1762","1762","1290","919","270","1672","399","263","26","237","47","197","378","423","714","1608","29.5","47.7","22.7"
"25","Orrisa","District Nuapada","530690","264396","266294","13","500652","30038","72296","13.62","122601","4","1007","968","184221","34.71","187412","129461","57951","42","58.46","25.79","187412","6822","65176","54005","28352","27390","5644","57219","127649","296927","48895","244360","131561","112799","286330","1.Dom etc.","44616","2.Ganda","10342","3.Chamar etc.","6991","1.Hindus","523309","2.Muslims","4045","3.Christians","1496","1.Gond etc.","121142","2.Shabar","20927","3.Saora etc.","9056","1.Khariar Road (NAC)","16629","2.Khariar (NAC)","13409",NA,NA,"648","648","646","367","202","33","575","223","80","5","103","17","86","484","150","392","545","22.1","72.1","5.9"
"26","Orrisa","District Kalahandi (26), Orissa (21)","1335494","667526","667968","17.99","1235275","100219","236019","17.67","320624","4","1001","984","382573","28.65","513383","349473","163910","45.94","62.66","29.28","513383","21290","174170","156321","67866","75827","17904","149347","307070","769364","109713","620950","382050","238900","714544","1.Dom etc.","201234","2.Generic Castes etc.","5700","3.Ghasi etc.","5284","1.Hindus","1322363","2.Christians","6923","3.Muslims","3592","1.Khond etc.","173542","2.Gond etc.","80701","3.Shabar","37798","1.Bhawanipatna (M)","60787","2.Kesinga (NAC)","16917","3.Junagarh (NAC)","15759","2099","2082","2012","907","618","159","1315","401","220","20","224","49","198","312","449","828","1802","29.3","63","7.7"
"27","Orrisa","District Rayagada","831109","409792","421317","15.27","715702","115407","115665","13.92","190381","4","1028","980","463418","55.76","247829","162061","85768","36.15","48.18","24.56","247829","10897","78406","71574","30897","43441","12584","96043","207717","476079","51270","399184","249909","149275","431925","1.Dom etc.","88044","2.Dhoba etc.","3919","3.Generic Castes etc.","3330","1.Hindus","770572","2.Christians","55220","3.Muslims","4545","1.Khond etc.","329461","2.Saora etc.","53504","3.Shabar","33221","1.Rayagada (M)","57759","2.Gunupur (NAC)","21198","3.Chandili (CT)","18685","2467","2462","2371","733","630","105","1291","158","73","7","210","32","195","356","381","782","2019","20.5","25.9","53.7"
"28","Orrisa","District Nabarangapur","1025766","515162","510604","20.26","966496","59270","144654","14.1","227026","5","991","998","564480","55.03","284538","198294","86244","33.93","47.04","20.67","284538","24865","108940","78755","35023","30256","6677","124190","271024","566040","64512","507395","264800","242595","518371","1.Dom etc.","64979","2.Namasudra","34750","3.Ganda","11646","1.Hindus","991639","2.Christians","26118","3.Muslims","6867","1.Bhottada etc.","275004","2.Gond etc.","138369","3.Paroja","65731","1.Nabarangapur (M)","28005","2.Umarkote (NAC)","24859","3.Khatiguda (CT)","6406","876","873","870","435","381","41","780","247","95","6","216","39","182","210","196","394","843","13","40.1","46.9"
"29","Orrisa","District Koraput (29), Orissa (21)","1180637","590743","589894","14.41","982188","198449","153932","13.04","284876","4","999","983","585830","49.62","350044","231055","118989","35.72","47.2","24.26","350044","19240","106236","93337","43481","66172","21567","131988","291370","687502","69777","570435","353367","217068","610202","1.Dom etc.","112511","2.Generic Castes etc.","12995","3.Dhoba etc.","5040","1.Hindus","1119527","2.Christians","51323","3.Muslims","8401","1.Paroja","180446","2.Khond etc.","168172","3.Bhottada etc.","63131","1.Jeypur (M)","76625","2.Sunabeda (NAC)","58884","3.Koraput (NAC)","39548","1922","1922","1867","683","618","63","1234","199","106","9","254","50","235","1058","260","417","1650","25.1","25.9","49"
"30","Orrisa","District Malkangiri","504198","252507","251691","13.71","469582","34616","107654","21.35","109483","5","997","981","289538","57.43","126498","83170","43328","30.53","40.14","20.91","126498","5681","44192","38736","18120","15959","3806","58127","136175","280097","29799","247624","154179","93445","256574","1.Namasudra","78127","2.Dom etc.","21497","3.Generic Castes etc.","1744","1.Hindus","495556","2.Christians","6300","3.Muslims","1807","1.Koya","120911","2.Bhumia","58663","3.Paroja","29272","1.Malkangiri (NAC)","23114","2.Balimela (NAC)","11502",NA,NA,"979","933","886","100","85","5","543","109","46","2","119","26","112","102","85","197","792","12.9","38.8","48.2"
